"GEO_ID","NAME","NAICS2017","NAICS2017_LABEL","LFO","LFO_LABEL","EMPSZES","EMPSZES_LABEL","YEAR","ESTAB","PAYANN","PAYANN_N","PAYQTR1","PAYQTR1_N","EMP","EMP_N",
"0500000US42123","Warren County, Pennsylvania","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US42123","Warren County, Pennsylvania","813410","Civic and social organizations","001","All establishments","230","Establishments with 10 to 19 employees","2022","8","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","49","27143","J","6522","J","655","J",
"0500000US42125","Washington County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","28","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","8","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","7","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","241","Establishments with 20 to 49 employees","2022","5","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","711219","Other spectator sports","001","All establishments","001","All establishments","2022","8","4066","H","871","H","109","H",
"0500000US42125","Washington County, Pennsylvania","711219","Other spectator sports","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","711219","Other spectator sports","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","26","6284","G","1379","G","436","G",
"0500000US42125","Washington County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","11","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","4","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","4","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","242","Establishments with 50 to 99 employees","2022","3","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","713950","Bowling centers","001","All establishments","001","All establishments","2022","3","384","G","96","G","35","H",
"0500000US42125","Washington County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","10","1355","H","240","H","60","J",
"0500000US42125","Washington County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","53","1921","G","466","G","176","G",
"0500000US42125","Washington County, Pennsylvania","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","40","N","N","N","N","N","N",
"0500000US42125","Washington County, Pennsylvania","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","12","N","N","N","N","N","N",
"0500000US42127","Wayne County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","12","3619","G","985","H","63","H",
"0500000US42127","Wayne County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","7","N","N","N","N","N","N",
"0500000US42127","Wayne County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US42127","Wayne County, Pennsylvania","713930","Marinas","001","All establishments","001","All establishments","2022","4","1097","H","57","G","7","J",
"0500000US42127","Wayne County, Pennsylvania","713930","Marinas","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US42127","Wayne County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","6","610","G","127","G","43","G",
"0500000US42127","Wayne County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US42127","Wayne County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","5","586","G","158","G","32","H",
"0500000US42129","Westmoreland County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","79","20169","H","4830","J","551","J",
"0500000US42129","Westmoreland County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","45","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","21","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","9","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","241","Establishments with 20 to 49 employees","2022","3","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","711219","Other spectator sports","001","All establishments","001","All establishments","2022","5","1972","H","365","H","35","H",
"0500000US42129","Westmoreland County, Pennsylvania","711219","Other spectator sports","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","39","6887","G","1619","G","514","G",
"0500000US42129","Westmoreland County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","17","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","6","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","7","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","7","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","713950","Bowling centers","001","All establishments","001","All establishments","2022","7","2107","H","522","J","156","J",
"0500000US42129","Westmoreland County, Pennsylvania","713950","Bowling centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","27","3336","G","664","G","106","G",
"0500000US42129","Westmoreland County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","18","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","220","Establishments with 5 to 9 employees","2022","6","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","124","8262","G","1859","G","664","G",
"0500000US42129","Westmoreland County, Pennsylvania","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","61","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","48","N","N","N","N","N","N",
"0500000US42129","Westmoreland County, Pennsylvania","813410","Civic and social organizations","001","All establishments","230","Establishments with 10 to 19 employees","2022","13","N","N","N","N","N","N",
"0500000US42131","Wyoming County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","3","1170","J","447","J","15","J",
"0500000US42131","Wyoming County, Pennsylvania","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","3","527","H","115","H","26","G",
"0500000US42133","York County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","72","23143","G","5151","G","524","H",
"0500000US42133","York County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","34","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","21","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","10","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","241","Establishments with 20 to 49 employees","2022","6","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","43","14884","H","3252","H","828","H",
"0500000US42133","York County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","15","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","11","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","8","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","5","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","713950","Bowling centers","001","All establishments","001","All establishments","2022","6","1810","G","443","G","85","H",
"0500000US42133","York County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","21","3746","H","717","H","124","H",
"0500000US42133","York County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","13","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","713990","All other amusement and recreation industries","001","All establishments","230","Establishments with 10 to 19 employees","2022","4","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","62","10671","G","2593","G","593","G",
"0500000US42133","York County, Pennsylvania","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","19","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","19","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","813410","Civic and social organizations","001","All establishments","230","Establishments with 10 to 19 employees","2022","16","N","N","N","N","N","N",
"0500000US42133","York County, Pennsylvania","813410","Civic and social organizations","001","All establishments","241","Establishments with 20 to 49 employees","2022","8","N","N","N","N","N","N",
"0500000US44001","Bristol County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","11","2579","G","561","G","67","H",
"0500000US44001","Bristol County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US44001","Bristol County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","6","N","N","N","N","N","N",
"0500000US44001","Bristol County, Rhode Island","713930","Marinas","001","All establishments","001","All establishments","2022","8","6364","H","1207","H","100","J",
"0500000US44001","Bristol County, Rhode Island","713930","Marinas","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US44001","Bristol County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","11","2381","G","496","G","147","H",
"0500000US44001","Bristol County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US44001","Bristol County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","4","N","N","N","N","N","N",
"0500000US44001","Bristol County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","5","244","G","39","H","12","J",
"0500000US44001","Bristol County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US44001","Bristol County, Rhode Island","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","5","235","H","55","G","19","G",
"0500000US44001","Bristol County, Rhode Island","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","35","14566","H","3022","H","272","H",
"0500000US44003","Kent County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","16","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","11","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","7","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","713930","Marinas","001","All establishments","001","All establishments","2022","8","2568","J","360","J","41","J",
"0500000US44003","Kent County, Rhode Island","713930","Marinas","001","All establishments","210","Establishments with less than 5 employees","2022","6","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","36","9528","G","1962","G","524","G",
"0500000US44003","Kent County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","14","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","5","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","9","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","4","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","242","Establishments with 50 to 99 employees","2022","4","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","7","1583","J","354","J","99","J",
"0500000US44003","Kent County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","5","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","24","3697","G","817","G","139","H",
"0500000US44003","Kent County, Rhode Island","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","13","N","N","N","N","N","N",
"0500000US44003","Kent County, Rhode Island","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","7","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","11","4651","H","993","H","119","G",
"0500000US44005","Newport County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","713930","Marinas","001","All establishments","001","All establishments","2022","18","6267","H","981","H","140","H",
"0500000US44005","Newport County, Rhode Island","713930","Marinas","001","All establishments","210","Establishments with less than 5 employees","2022","11","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","713930","Marinas","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","713930","Marinas","001","All establishments","241","Establishments with 20 to 49 employees","2022","3","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","11","1826","G","407","H","96","G",
"0500000US44005","Newport County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","14","8618","G","1237","H","119","H",
"0500000US44005","Newport County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","9","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","19","7060","G","1386","G","166","J",
"0500000US44005","Newport County, Rhode Island","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","10","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","4","N","N","N","N","N","N",
"0500000US44005","Newport County, Rhode Island","813410","Civic and social organizations","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","95","32681","G","7224","G","651","G",
"0500000US44007","Providence County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","47","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","22","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","20","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","241","Establishments with 20 to 49 employees","2022","6","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","711211","Sports teams and clubs","001","All establishments","001","All establishments","2022","5","2827","G","699","G","45","J",
"0500000US44007","Providence County, Rhode Island","711211","Sports teams and clubs","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","711219","Other spectator sports","001","All establishments","001","All establishments","2022","5","1142","G","177","H","15","G",
"0500000US44007","Providence County, Rhode Island","711219","Other spectator sports","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713930","Marinas","001","All establishments","001","All establishments","2022","6","753","H","129","H","23","J",
"0500000US44007","Providence County, Rhode Island","713930","Marinas","001","All establishments","210","Establishments with less than 5 employees","2022","4","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","89","22091","G","5031","G","1262","G",
"0500000US44007","Providence County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","35","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","13","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","23","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","14","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","242","Establishments with 50 to 99 employees","2022","3","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713950","Bowling centers","001","All establishments","001","All establishments","2022","6","3085","H","738","H","161","H",
"0500000US44007","Providence County, Rhode Island","713950","Bowling centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","4","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","38","6794","G","1157","H","214","J",
"0500000US44007","Providence County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","28","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","220","Establishments with 5 to 9 employees","2022","6","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","76","20084","G","4424","G","659","G",
"0500000US44007","Providence County, Rhode Island","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","39","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","19","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","813410","Civic and social organizations","001","All establishments","230","Establishments with 10 to 19 employees","2022","9","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","813410","Civic and social organizations","001","All establishments","241","Establishments with 20 to 49 employees","2022","5","N","N","N","N","N","N",
"0500000US44007","Providence County, Rhode Island","813410","Civic and social organizations","001","All establishments","242","Establishments with 50 to 99 employees","2022","4","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","28","5901","G","1275","G","136","H",
"0500000US44009","Washington County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","15","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","9","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","230","Establishments with 10 to 19 employees","2022","3","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","713930","Marinas","001","All establishments","001","All establishments","2022","23","7557","G","1378","G","132","G",
"0500000US44009","Washington County, Rhode Island","713930","Marinas","001","All establishments","210","Establishments with less than 5 employees","2022","10","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","713930","Marinas","001","All establishments","220","Establishments with 5 to 9 employees","2022","8","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","713930","Marinas","001","All establishments","230","Establishments with 10 to 19 employees","2022","5","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","23","6485","H","1150","G","322","H",
"0500000US44009","Washington County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","9","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","7","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","3","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","713950","Bowling centers","001","All establishments","001","All establishments","2022","4","2605","H","567","H","111","H",
"0500000US44009","Washington County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","23","6876","G","779","G","96","H",
"0500000US44009","Washington County, Rhode Island","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","19","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","813410","Civic and social organizations","001","All establishments","001","All establishments","2022","12","465","G","87","H","46","J",
"0500000US44009","Washington County, Rhode Island","813410","Civic and social organizations","001","All establishments","210","Establishments with less than 5 employees","2022","8","N","N","N","N","N","N",
"0500000US44009","Washington County, Rhode Island","813410","Civic and social organizations","001","All establishments","220","Establishments with 5 to 9 employees","2022","3","N","N","N","N","N","N",
"0500000US45001","Abbeville County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","3","62","G","2","J","1","G",
"0500000US45001","Abbeville County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","3","N","N","N","N","N","N",
"0500000US45003","Aiken County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","001","All establishments","2022","27","6808","G","1603","G","149","H",
"0500000US45003","Aiken County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","210","Establishments with less than 5 employees","2022","16","N","N","N","N","N","N",
"0500000US45003","Aiken County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","220","Establishments with 5 to 9 employees","2022","8","N","N","N","N","N","N",
"0500000US45003","Aiken County, South Carolina","621340","Offices of physical, occupational and speech therapists, and audiologists","001","All establishments","241","Establishments with 20 to 49 employees","2022","3","N","N","N","N","N","N",
"0500000US45003","Aiken County, South Carolina","711211","Sports teams and clubs","001","All establishments","001","All establishments","2022","3","680","H","31","H","61","J",
"0500000US45003","Aiken County, South Carolina","711219","Other spectator sports","001","All establishments","001","All establishments","2022","7","303","G","86","G","12","G",
"0500000US45003","Aiken County, South Carolina","711219","Other spectator sports","001","All establishments","210","Establishments with less than 5 employees","2022","7","N","N","N","N","N","N",
"0500000US45003","Aiken County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","001","All establishments","2022","14","2747","G","634","G","241","G",
"0500000US45003","Aiken County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","210","Establishments with less than 5 employees","2022","5","N","N","N","N","N","N",
"0500000US45003","Aiken County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","230","Establishments with 10 to 19 employees","2022","4","N","N","N","N","N","N",
"0500000US45003","Aiken County, South Carolina","713940","Fitness and recreational sports centers","001","All establishments","241","Establishments with 20 to 49 employees","2022","3","N","N","N","N","N","N",
"0500000US45003","Aiken County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","001","All establishments","2022","6","314","G","77","G","11","G",
"0500000US45003","Aiken County, South Carolina","713990","All other amusement and recreation industries","001","All establishments","210","Establishments with less than 5 employees","2022","5","N","N","N","N","N","N",
